Country,Provider,Type,plan name,data amount (IN MB),cost,currency,plan frequency,additional field info,Conversion Factor to Euro,Cost in Euro,data_amount_MB_numeric,Size_GB,Price_per_GB,plan_frequency_days,updated_dtm
Germany,Truely,Roaming,"Unlimited, 18 days",0,56.93,USD,18 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,18,2026-02-11
Germany,Truely,Roaming,"Unlimited, 18 days",0,56.93,USD,18 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,18,2026-02-11
Germany,Truely,Roaming,"Unlimited, 19 days",0,59.89,USD,19 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,19,2026-02-11
Germany,Truely,Roaming,"Unlimited, 19 days",0,59.89,USD,19 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,19,2026-02-11
Germany,Truely,Roaming,"Unlimited, 20 days",0,61.89,USD,20 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,20,2026-02-11
Germany,Truely,Roaming,"Unlimited, 20 days",0,61.89,USD,20 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,20,2026-02-11
Germany,Truely,Roaming,"Unlimited, 21 days",0,63.89,USD,21 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,21,2026-02-11
Germany,Truely,Roaming,"Unlimited, 21 days",0,63.89,USD,21 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,21,2026-02-11
Germany,Truely,Roaming,"Unlimited, 22 days",0,64.93,USD,22 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,22,2026-02-11
Germany,Truely,Roaming,"Unlimited, 22 days",0,64.93,USD,22 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,22,2026-02-11
Germany,Truely,Roaming,"Unlimited, 23 days",0,65.9,USD,23 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,23,2026-02-11
Germany,Truely,Roaming,"Unlimited, 23 days",0,65.9,USD,23 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,23,2026-02-11
Germany,Truely,Roaming,"Unlimited, 24 days",0,66.93,USD,24 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,24,2026-02-11
Germany,Truely,Roaming,"Unlimited, 24 days",0,66.93,USD,24 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,24,2026-02-11
Germany,Truely,Roaming,"Unlimited, 25 days",0,68.93,USD,25 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,25,2026-02-11
Germany,Truely,Roaming,"Unlimited, 25 days",0,68.93,USD,25 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,25,2026-02-11
Germany,Truely,Roaming,"Unlimited, 26 days",0,69.9,USD,26 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,26,2026-02-11
Germany,Truely,Roaming,"Unlimited, 26 days",0,69.9,USD,26 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,26,2026-02-11
Germany,Truely,Roaming,"Unlimited, 27 days",0,70.93,USD,27 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,27,2026-02-11
Germany,Truely,Roaming,"Unlimited, 27 days",0,70.93,USD,27 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,27,2026-02-11
Germany,Truely,Roaming,"Unlimited, 28 days",0,71.9,USD,28 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,28,2026-02-11
Germany,Truely,Roaming,"Unlimited, 28 days",0,71.9,USD,28 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,28,2026-02-11
Germany,Truely,Roaming,"Unlimited, 29 days",0,72.93,USD,29 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,29,2026-02-11
Germany,Truely,Roaming,"Unlimited, 29 days",0,72.93,USD,29 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,29,2026-02-11
Germany,Truely,Roaming,"Unlimited, 30 days",0,74.93,USD,30 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,30,2026-02-11
Germany,Truely,Roaming,"Unlimited, 30 days",0,74.93,USD,30 days,"Discount: GET 10% OFF, Note: Possible Throttling, New Users Only",,,,,,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 1GB 1-Day Local,1024,5.78,USD,1 Day,Price per GB: $5.78/GB,0.86,4.97,1024,1,4.97,1,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 1GB 1-Day Local (Alternate),1024,6.94,USD,1 Day,Price per GB: $6.94/GB,0.86,5.97,1024,1,5.97,1,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 2GB 30-Day Local,2048,10.41,USD,30 Days,Price per GB: $5.21/GB,0.86,8.95,2048,2,4.48,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 2GB 30-Day Regional,2048,11.57,USD,30 Days,Price per GB: $5.78/GB,0.86,9.95,2048,2,4.98,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 3GB 30-Day Regional,3072,15.04,USD,30 Days,Price per GB: $5.01/GB,0.86,12.93,3072,3,4.31,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 5GB 30-Day Local,5120,16.2,USD,30 Days,Price per GB: $3.24/GB,0.86,13.93,5120,5,2.79,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 5GB 30-Day Regional,5120,17.35,USD,30 Days,Price per GB: $3.47/GB,0.86,14.92,5120,5,2.98,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 1GB 1-Day,1024,17.35,USD,1 Day,Price per GB: $17.35/GB,0.86,14.92,1024,1,14.92,1,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 10GB 30-Day Local,10240,25.45,USD,30 Days,Price per GB: $2.55/GB,0.86,21.89,10240,10,2.19,30,2026-02-11
Germany,Truphone,Domestic,PROMO - 10+2GB EXTRA,12288,28.92,USD,30 Days,Price per GB: $2.41/GB,0.86,24.87,12288,12,2.07,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 2GB 30-Day,2048,34.71,USD,30 Days,Price per GB: $17.35/GB,0.86,29.85,2048,2,14.93,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 20GB 30-Day Local,20480,40.49,USD,30 Days,Price per GB: $2.02/GB,0.86,34.82,20480,20,1.74,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 20GB 30-Day Regional,20480,52.06,USD,30 Days,Price per GB: $2.60/GB,0.86,44.77,20480,20,2.24,30,2026-02-11
Germany,Truphone,Domestic,PrePaid Data 5GB 30-Day,5120,52.06,USD,30 Days,Price per GB: $10.41/GB,0.86,44.77,5120,5,8.95,30,2026-02-11
Germany,Ubigi,Domestic,3GB for 15 days,3072,7,USD,15 days,,0.86,6.02,3072,3,2.01,15,2026-01-11
Germany,Ubigi,Domestic,10GB for 30 days,10240,12.5,USD,30 days,,0.86,10.75,10240,10,1.08,30,2026-01-11
Germany,Ubigi,Domestic,25GB for 30 days,25600,25,USD,30 days,,0.86,21.5,25600,25,0.86,30,2026-01-11
Germany,Ubigi,Domestic,50GB for 30 days,51200,44,USD,30 days,,0.86,37.84,51200,50,0.76,30,2026-01-11
Germany,Ubigi,Domestic,Unlimited for 7 days,,25,USD,7 days,Unlimited data,0.86,21.5,,,,7,2026-01-11
Germany,Ubigi,Domestic,Unlimited for 30 days,,58,USD,30 days,Unlimited data,0.86,49.88,,,,30,2026-01-11
Germany,Ubigi,Domestic,24GB (2GB/month for 12 months),2048,19,USD,12 months,2GB per month,0.86,16.34,2048,2,8.17,365,2026-01-11
Germany,Ubigi,Domestic,60GB (5GB/month for 12 months),5120,39,USD,12 months,5GB per month,0.86,33.54,5120,5,6.71,365,2026-01-11
Germany,Ubigi,Domestic,3GB for 15 days,3072,7,USD,15 days,,0.86,6.02,3072,3,2.01,15,2026-01-11
Germany,Ubigi,Domestic,10GB for 30 days,10240,12.5,USD,30 days,,0.86,10.75,10240,10,1.08,30,2026-01-11
Germany,Ubigi,Domestic,25GB for 30 days,25600,25,USD,30 days,,0.86,21.5,25600,25,0.86,30,2026-01-11
Germany,Ubigi,Domestic,50GB for 30 days,51200,44,USD,30 days,,0.86,37.84,51200,50,0.76,30,2026-01-11
Germany,Ubigi,Domestic,Unlimited for 7 days,,25,USD,7 days,Unlimited data,0.86,21.5,,,,7,2026-01-11
Germany,Ubigi,Domestic,Unlimited for 30 days,,58,USD,30 days,Unlimited data,0.86,49.88,,,,30,2026-01-11
Germany,Ubigi,Domestic,24GB (2GB/month for 12 months),2048,19,USD,12 months,Total Data: 24GB,0.86,16.34,2048,2,8.17,365,2026-01-11
Germany,Ubigi,Domestic,60GB (5GB/month for 12 months),5120,39,USD,12 months,Total Data: 60GB,0.86,33.54,5120,5,6.71,365,2026-01-11
Germany,UPeSIM,Roaming,Germany eSIM Mobile Plan,5120,5.99,€,10 days,"Roaming on O2, 4G/LTE or 5G speed available, 24/7 customer support, Best quality/price value, 100% secure online payment",1,5.99,5120,5,1.2,10,2026-01-11
Germany,UPeSIM,Roaming,,5120,5.99,€,10 days,"100% prepaid eSIM, no subscription, Roaming on O2, Customer Rating: 4.9/5, 24/7 customer support, response in 15 minutes, Speed: 4G/LTE or 5G, Payment: 100% secure online payment",1,5.99,5120,5,1.2,10,2026-01-11
Germany,Vodafone,Domestic,CallYa annual plan,184320,99.99,EUR,every 365 days,"Freely allocate data volume over a year, Telephone and SMS flat rate within Germany, Plus 2400 minutes or SMS from Germany to other EU networks, WiFi calling included, EU roaming included, + 1 GB data volume every 4 weeks as a loyalty benefit for Vodafone customers, + 10 € for number portability",1,99.99,184320,180,0.5555,365,2026-02-11
Germany,Vodafone,Domestic,DataGo,12288,15,EUR,monthly,"12 GB data volume*, Surfing with 5G or 4G high speed*, Tablet from 5 € extra per month, Surf EU-wide at no extra cost*",1,15,12288,12,1.25,30,2026-02-11
Germany,Vodafone,Domestic,Red+ Data,,,EUR,monthly,"Use the data volume of your main card, Assign data to your tablet in the MyVodafone app, Surf with 5G or 4G, 5 € per month*",1,,,,,30,2026-02-11
Germany,Vodafone / Telefonica O2 (inc. E-plus),Domestic,Unlimited Data,5120,2.87,USD,1 Day,"Unlimited data plans with 5GB per day, after which speed is reduced to 1Mbps. Hotspot/Tethering possible, limited to 2GB per day. Activation window of 180 days from purchase.",0.86,2.47,5120,5,0.49,1,2026-02-11
Germany,Vodafone / Telefonica O2 (inc. E-plus),Domestic,1 Day Plan,5120,2.87,USD,1 Day,"Unlimited Data: 5GB data per day (after 5GB, speed reduced to 1Mbps). Hotspot/Tethering: Possible, but limited to 2GB per day. Activation: All plans available for 180 days from purchase date. If not activated within this period, it will auto-activate. Service Area: All areas of Germany. Network: 3G/4G(LTE)/5G. Supported: Data Only (No Calls). eKYC (Identity Verification): Not Required. Refund: 100% refund prior to activation.",0.86,2.47,5120,5,0.49,1,2026-02-11
Germany,Voye Global,Domestic,Germany 7 Days 5GB,5120,7,USD,7 Days,Coverage: Germany,0.86,6.02,5120,5,1.2,7,2026-01-11
Germany,Voye Global,Domestic,Germany 15 Days 8GB,8192,13,USD,15 Days,Coverage: Germany,0.86,11.18,8192,8,1.4,15,2026-01-11
Germany,Voye Global,Domestic,Germany 30 Days 15GB,15360,16,USD,30 Days,Coverage: Germany,0.86,13.76,15360,15,0.92,30,2026-01-11
Germany,Voye Global,Domestic,Germany 30 Days 25GB,25600,25,USD,30 Days,Coverage: Germany,0.86,21.5,25600,25,0.86,30,2026-01-11
Germany,Voye Global,Domestic,Germany 7 Days 5GB,5120,7,USD,7 Days,Buy now / More Info: https://voyeglobal.com/product/germany-7-days-5gb/,0.86,6.02,5120,5,1.2,7,2026-01-11
Germany,Voye Global,Domestic,Germany 15 Days 8GB,8192,13,USD,15 Days,Buy now / More Info: https://voyeglobal.com/product/germany-15-days-8gb/,0.86,11.18,8192,8,1.4,15,2026-01-11
Germany,Voye Global,Domestic,Germany 30 Days 15GB,15360,16,USD,30 Days,Buy now / More Info: https://voyeglobal.com/product/germany-30-days-15gb/,0.86,13.76,15360,15,0.92,30,2026-01-11
Germany,Voye Global,Domestic,Germany 30 Days 25GB,25600,25,USD,30 Days,Buy now / More Info: https://voyeglobal.com/product/germany-30-days-25gb/,0.86,21.5,25600,25,0.86,30,2026-01-11
Germany,WiFi Map,Domestic,25 GB,25600,54.9,USD,30 days,Best value. Get a 3% cashback in $WIFI tokens in the app for any eSIM package purchase.,0.86,47.21,25600,25,1.89,30,2026-01-11
Germany,WiFi Map,Domestic,10 GB,10240,29.99,USD,30 days,Get a 3% cashback in $WIFI tokens in the app for any eSIM package purchase.,0.86,25.79,10240,10,2.58,30,2026-01-11
Germany,WiFi Map,Domestic,5 GB,5120,19.95,USD,30 days,Get a 3% cashback in $WIFI tokens in the app for any eSIM package purchase.,0.86,17.16,5120,5,3.43,30,2026-01-11
Germany,WiFi Map,Domestic,3 GB,3072,13.47,USD,30 days,Get a 3% cashback in $WIFI tokens in the app for any eSIM package purchase.,0.86,11.58,3072,3,3.86,30,2026-01-11
Germany,WiFi Map,Domestic,1 GB,1024,4.99,USD,30 days,Get a 3% cashback in $WIFI tokens in the app for any eSIM package purchase.,0.86,4.29,1024,1,4.29,30,2026-01-11
Germany,WiFi Map,Roaming,,25600,54.9,USD,30 days,"4G/LTE coverage, Availability in 90+ countries, WiFi hotspots map, 3% cashback in $WIFI tokens",0.86,47.21,25600,25,1.89,30,2026-01-11
Germany,WiFi Map,Roaming,,10240,29.99,USD,30 days,"4G/LTE coverage, Availability in 90+ countries, WiFi hotspots map, 3% cashback in $WIFI tokens",0.86,25.79,10240,10,2.58,30,2026-01-11
Germany,WiFi Map,Roaming,,5120,19.95,USD,30 days,"4G/LTE coverage, Availability in 90+ countries, WiFi hotspots map, 3% cashback in $WIFI tokens",0.86,17.16,5120,5,3.43,30,2026-01-11
Germany,WiFi Map,Roaming,,3072,13.47,USD,30 days,"4G/LTE coverage, Availability in 90+ countries, WiFi hotspots map, 3% cashback in $WIFI tokens",0.86,11.58,3072,3,3.86,30,2026-01-11
Germany,WiFi Map,Roaming,,1024,4.99,USD,30 days,"4G/LTE coverage, Availability in 90+ countries, WiFi hotspots map, 3% cashback in $WIFI tokens",0.86,4.29,1024,1,4.29,30,2026-01-11
Germany,WinSim,Domestic,Allnet Flat 2 GB,2048,2.99,€,24 Monate TIPP oder 1 Monat Laufzeit,"FLAT Telefonie & SMS, EU-Roaming inklusive, Rufnummern-Mitnahme möglich",1,2.99,2048,2,1.5,24 Monate TIPP oder 1 Monat Laufzeit,2026-01-11
Germany,WinSim,Domestic,Allnet Flat 10 GB,10240,5.99,€,24 Monate TIPP oder 1 Monat Laufzeit,"FLAT Telefonie & SMS, EU-Roaming inklusive, Rufnummern-Mitnahme möglich",1,5.99,10240,10,0.6,24 Monate TIPP oder 1 Monat Laufzeit,2026-01-11
Germany,WinSim,Domestic,Allnet Flat 20 GB,20480,8.99,€,24 Monate TIPP oder 1 Monat Laufzeit,"FLAT Telefonie & SMS, EU-Roaming inklusive, Rufnummern-Mitnahme möglich",1,8.99,20480,20,0.45,24 Monate TIPP oder 1 Monat Laufzeit,2026-01-11
Germany,WinSim,Domestic,Allnet Flat 30 GB,30720,11.99,€,24 Monate TIPP oder 1 Monat Laufzeit,"FLAT Telefonie & SMS, EU-Roaming inklusive, Rufnummern-Mitnahme möglich",1,11.99,30720,30,0.4,24 Monate TIPP oder 1 Monat Laufzeit,2026-01-11
Germany,WinSim,Domestic,Unlimited on demand,30720,19.99,€,24 Monate TIPP oder 1 Monat Laufzeit,"30 GB plus unlimited additional free high-speed volume in 1 GB steps, UNLIMITED Telefonie & SMS, 25.9 GB abroad, Rufnummern-Mitnahme möglich",1,19.99,30720,30,0.67,24 Monate TIPP oder 1 Monat Laufzeit,2026-01-11
Germany,WinSim,Domestic,Allnet Flat 1 + 1 GB,2048,2.99,€,1 month,"FLAT Internet, FLAT Telefonie & SMS, EU-Roaming, Rufnummern-Mitnahme, Setup Fee: 0 € (instead of 19.99 €), Contract: 24 months or 1 month",1,2.99,2048,2,1.5,30,2026-01-11
Germany,WinSim,Domestic,Allnet Flat 3 + 7 GB,10240,5.99,€,1 month,"FLAT Internet, FLAT Telefonie & SMS, EU-Roaming, Rufnummern-Mitnahme, Setup Fee: 0 € (instead of 19.99 €), Contract: 24 months or 1 month",1,5.99,10240,10,0.6,30,2026-01-11
Germany,WinSim,Domestic,Allnet Flat 10 + 10 GB,20480,8.99,€,1 month,"FLAT Internet, FLAT Telefonie & SMS, EU-Roaming, Rufnummern-Mitnahme, Setup Fee: 0 € (instead of 19.99 €), Contract: 24 months or 1 month",1,8.99,20480,20,0.45,30,2026-01-11
Germany,WinSim,Domestic,Allnet Flat 20 + 10 GB,30720,11.99,€,1 month,"FLAT Internet, FLAT Telefonie & SMS, EU-Roaming, Rufnummern-Mitnahme, Setup Fee: 0 € (instead of 19.99 €), Contract: 24 months or 1 month",1,11.99,30720,30,0.4,30,2026-01-11
Germany,WinSim,Domestic,Unlimited on demand 30+1 GB,30720,19.99,€,1 month,"Unlimited Telefonie & SMS, EU-Roaming (25.9 GB abroad), Rufnummern-Mitnahme, Setup Fee: 0 € (instead of 19.99 €), Contract: 24 months or 1 month",1,19.99,30720,30,0.67,30,2026-01-11
Germany,WinSim,Domestic,Kids-Tarif 5 GB,5120,2.99,€,6 months,"Designed for children, controlled costs, Price: 2.99 € per month for 6 months, then 4.99 € per month",1,2.99,5120,5,0.6,180,2026-01-11
Germany,YeeSIM,Roaming,Europe (33 areas) eSIM,2048,3,USD,1 day,10% Discount,,,,,,1,2026-02-11
Germany,YeeSIM,Roaming,Germany eSIM,3072,4,USD,15 days,10% Discount, 5G Available,,,,,15,2026-02-11
Germany,YeeSIM,Roaming,Germany eSIM,1024,4,USD,7 days,10% Discount, 5G Available,,,,,7,2026-02-11
Germany,YeeSIM,Domestic,Germany eSIM,5120,7,USD,30 days,10% Discount, 5G Available,,,,,30,2026-02-11
Germany,Yesim,Domestic,1 day Unlimited Data Plan,,7,€,1 day,Unlimited data,1,7,,,,1,2026-01-11
Germany,Yesim,Domestic,7 days Unlimited Data Plan,,24,€,7 days,"Unlimited data, 51% discount",1,24,,,,7,2026-01-11
Germany,Yesim,Domestic,15 days Unlimited Data Plan,,35,€,15 days,"Unlimited data, 67% discount",1,35,,,,15,2026-01-11
Germany,Yesim,Domestic,30 days Unlimited Data Plan,,43,€,30 days,"Unlimited data, 80% discount",1,43,,,,30,2026-01-11
Germany,Yesim,Domestic,3 days Prepaid Data Plan,500,0.45,€,3 days,,1,0.45,500,0.49,0.92,3,2026-01-11
Germany,Yesim,Domestic,30 days Prepaid Data Plan,10240,14,€,30 days,,1,14,10240,10,1.4,30,2026-01-11
Germany,Yesim,Domestic,30 days Prepaid Data Plan,20480,20,€,30 days,29% discount,1,20,20480,20,1,30,2026-01-11
Germany,Yesim,Domestic,30 days Prepaid Data Plan,30720,25,€,30 days,40% discount,1,25,30720,30,0.83,30,2026-01-11
Germany,Yesim,Roaming,180 days Global Package,40960,59,€,180 days,For 80+ destinations,1,59,40960,40,1.48,180,2026-01-11
Germany,Yesim,Roaming,365 days Global Package,81920,109,€,365 days,For 80+ destinations,1,109,81920,80,1.36,365,2026-01-11
Germany,Yesim,Domestic,1 day Unlimited Data Plan,,7,€,1 day,Unlimited data,1,7,,,,1,2026-01-11
Germany,Yesim,Domestic,7 days Unlimited Data Plan,,24,€,7 days,"Unlimited data, 51% off",1,24,,,,7,2026-01-11
Germany,Yesim,Domestic,15 days Unlimited Data Plan,,35,€,15 days,"Unlimited data, 67% off",1,35,,,,15,2026-01-11
Germany,Yesim,Domestic,30 days Unlimited Data Plan,,43,€,30 days,"Unlimited data, 80% off",1,43,,,,30,2026-01-11
Germany,Yesim,Domestic,3 days Prepaid Data Plan,500,0.45,€,3 days,,1,0.45,500,0.49,0.92,3,2026-01-11
Germany,Yesim,Domestic,30 days Prepaid Data Plan,10240,14,€,30 days,,1,14,10240,10,1.4,30,2026-01-11
Germany,Yesim,Domestic,30 days Prepaid Data Plan,20480,20,€,30 days,29% off,1,20,20480,20,1,30,2026-01-11
Germany,Yesim,Domestic,30 days Prepaid Data Plan,30720,25,€,30 days,40% off,1,25,30720,30,0.83,30,2026-01-11
Germany,Yesim,Roaming,180 days Global Package,40960,59,€,180 days,Global package for 80+ destinations,1,59,40960,40,1.48,180,2026-01-11
Germany,Yesim,Roaming,365 days Global Package,81920,109,€,365 days,Global package for 80+ destinations,1,109,81920,80,1.36,365,2026-01-11
Germany,Yesim,Roaming,Yesim Germany 3GB,3072,8.7,USD,5 Days,,0.86,7.48,3072,3,2.49,5,2026-01-11
Germany,Yesim,Roaming,Yesim Germany 5GB,5120,13.04,USD,7 Days,,0.86,11.21,5120,5,2.24,7,2026-01-11
Germany,Yesim,Roaming,Yesim Germany 10GB,10240,23.92,USD,10 Days,,0.86,20.57,10240,10,2.06,10,2026-01-11
Germany,Yesim,Roaming,Yesim Germany Unlimited,,40.76,USD,15 Days,,0.86,35.05,,,,15,2026-01-11
Germany,Yesim,Domestic,"1 day, Unlimited GB",,7,€,1 day,,1,7,,,,1,2026-02-11
Germany,Yesim,Domestic,"7 days, Unlimited GB",,24,€,7 days,"was €49, €3.43/day, 51% off",1,24,,,,7,2026-02-11
Germany,Yesim,Domestic,"15 days, Unlimited GB",,35,€,15 days,"was €105, €2.34/day, 67% off",1,35,,,,15,2026-02-11
Germany,Yesim,Domestic,"30 days, Unlimited GB",,43,€,30 days,"was €210, €1.44/day, 80% off",1,43,,,,30,2026-02-11
Germany,Yesim,Domestic,"500 MB, 3 days",500,0.45,€,3 days,"€0.90/GB, First-time deal",1,0.45,500,0.49,0.92,3,2026-02-11
Germany,Yesim,Domestic,"10 GB, 30 days",10240,14,€,30 days,€1.40/GB,1,14,10240,10,1.4,30,2026-02-11
Germany,Yesim,Domestic,"20 GB, 30 days",20480,20,€,30 days,"was €28, €1/GB, 29% off",1,20,20480,20,1,30,2026-02-11
Germany,Yesim,Domestic,"30 GB, 30 days",30720,25,€,30 days,"was €42, €0.84/GB, 40% off",1,25,30720,30,0.83,30,2026-02-11
Germany,Yesim,Roaming,"40 GB, 180 days",40960,59,€,180 days,€1.48/GB,1,59,40960,40,1.48,180,2026-02-11
Germany,Yesim,Roaming,"80 GB, 365 days",81920,109,€,365 days,€1.37/GB,1,109,81920,80,1.36,365,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 1GB 1Day,1024,2.31,USD,1 Day,1GB + ∞ at 128kbps,0.86,1.99,1024,1,1.99,1,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 1GB 3Day,1024,2.34,USD,3 Days,1GB + ∞ at 128kbps,0.86,2.01,1024,1,2.01,3,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 1GB 5Day,1024,2.36,USD,5 Days,1GB + ∞ at 128kbps,0.86,2.03,1024,1,2.03,5,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 1GB 7Day,1024,2.38,USD,7 Days,1GB + ∞ at 128kbps,0.86,2.05,1024,1,2.05,7,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 1GB 10Day,1024,2.42,USD,10 Days,1GB + ∞ at 128kbps,0.86,2.08,1024,1,2.08,10,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 1GB 15Day,1024,2.47,USD,15 Days,1GB + ∞ at 128kbps,0.86,2.12,1024,1,2.12,15,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 1GB 30Day,1024,2.65,USD,30 Days,1GB + ∞ at 128kbps,0.86,2.28,1024,1,2.28,30,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 3GB 1Day,3072,5.31,USD,1 Day,3GB + ∞ at 128kbps,0.86,4.57,3072,3,1.52,1,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 3GB 3Day,3072,5.38,USD,3 Days,3GB + ∞ at 128kbps,0.86,4.63,3072,3,1.54,3,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 3GB 5Day,3072,5.45,USD,5 Days,3GB + ∞ at 128kbps,0.86,4.69,3072,3,1.56,5,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 3GB 7Day,3072,5.52,USD,7 Days,3GB + ∞ at 128kbps,0.86,4.75,3072,3,1.58,7,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 3GB 10Day,3072,5.62,USD,10 Days,3GB + ∞ at 128kbps,0.86,4.83,3072,3,1.61,10,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 3GB 15Day,3072,5.8,USD,15 Days,3GB + ∞ at 128kbps,0.86,4.99,3072,3,1.66,15,2026-02-11
Germany,Yoho Mobile,Domestic,Germany 3GB 30Day,3072,6.32,USD,30 Days,3GB + ∞ at 128kbps,0.86,5.44,3072,3,1.81,30,2026-02-11
